t(s),V
16439.000257,-0.185882
16439.999314,-0.187156
16441.000371,-0.186519
16442.000429,-0.185882
16442.999486,-0.185245
16444.000543,-0.184608
16445.000600,-0.187156
16446.000658,-0.187156
16447.000715,-0.187156
16448.000772,-0.184608
16449.000829,-0.185245
16449.999886,-0.185245
16450.999943,-0.187156
16452.000000,-0.185882
16453.000058,-0.186519
16454.000115,-0.183971
16455.000172,-0.186519
16456.000229,-0.186519
16457.000287,-0.185245
16458.000344,-0.187156
16459.000401,-0.186519
16460.000458,-0.185245
16461.000515,-0.184608
16462.000573,-0.189068
16463.000630,-0.185245
16464.000687,-0.183971
16465.000744,-0.184608
16465.999802,-0.185245
16467.000859,-0.187793
16467.999916,-0.187156
16468.999973,-0.186519
16469.999030,-0.184608
16471.000087,-0.184608
16472.000144,-0.184608
16472.999202,-0.186519
16473.999259,-0.184608
16475.000316,-0.186519
16476.000373,-0.187156
16476.999431,-0.189068
16478.000488,-0.187156
16479.000545,-0.187793
16480.000602,-0.185245
16480.999660,-0.188430
16481.999717,-0.187156
16483.000774,-0.187156
16484.000831,-0.188430
16484.998888,-0.186519
16485.999945,-0.188430
16487.000002,-0.185245
16487.999060,-0.187156
16488.999117,-0.187156
16490.000174,-0.187156
16491.000231,-0.189068
16492.000288,-0.187156
16493.000346,-0.185245
16493.999403,-0.185882
16495.000460,-0.188430
16496.000517,-0.185245
16497.000575,-0.185882
16498.000632,-0.188430
16499.000689,-0.185882
16500.000746,-0.187156
16501.000803,-0.190342
16501.999861,-0.189068
16502.999918,-0.185245
16503.999975,-0.184608
16504.999032,-0.187156
16505.999089,-0.189068
16507.000146,-0.185245
16508.000204,-0.185245
16509.000261,-0.187793
16510.000318,-0.188430
16511.000375,-0.187156
16512.000432,-0.185245
16513.000490,-0.187156
16514.000547,-0.190342
16515.000604,-0.187793
16516.000661,-0.184608
16517.000719,-0.188430
16518.000776,-0.187156
16519.000833,-0.186519
16519.998890,-0.188430
16520.999947,-0.186519
16522.000004,-0.185882
16523.000062,-0.186519
16524.000119,-0.187156
16525.000176,-0.189705
16526.000233,-0.188430
16527.000290,-0.189068
16528.000348,-0.187156
16529.000405,-0.186519
16530.000462,-0.188430
16531.000519,-0.187793
16531.999577,-0.187156
16533.000634,-0.185245
16534.000691,-0.189705
16534.999748,-0.186519
16535.999805,-0.187156
16536.999862,-0.185245
16537.999919,-0.187156
16538.999977,-0.187156
16540.000034,-0.185882
16540.999091,-0.189068
16542.000148,-0.187793
16542.999206,-0.187156
16543.999263,-0.186519
16545.000320,-0.190342
16546.000377,-0.189705
16547.000434,-0.183971
16547.999492,-0.189705
16549.000549,-0.189705
16550.000606,-0.185245
16550.999663,-0.187156
16551.999720,-0.189068
16553.000778,-0.187793
16553.999835,-0.190979
16554.998892,-0.189705
16555.999949,-0.187793
16557.000006,-0.189705
16558.000063,-0.190342
16559.000121,-0.183971
16559.999178,-0.191616
16561.000235,-0.189705
16562.000292,-0.189068
16563.000350,-0.189068
16563.999407,-0.189705
16565.000464,-0.185882
16566.000521,-0.189068
16567.000578,-0.190342
16567.999635,-0.187156
16569.000693,-0.188430
16570.000750,-0.191616
16571.000807,-0.189068
16572.000865,-0.187156
16572.999921,-0.189068
16573.999979,-0.188430
16574.999036,-0.187156
16576.000093,-0.189705
16577.000150,-0.187156
16578.000207,-0.187793
16579.000265,-0.187793
16580.000322,-0.188430
16580.999379,-0.188430
16582.000436,-0.189068
16583.000494,-0.189705
16584.000551,-0.187793
16585.000608,-0.189705
16585.999665,-0.187156
16587.000722,-0.189068
16587.999779,-0.189068
16589.000837,-0.192253
16589.999894,-0.187156
16590.999951,-0.189068
16592.000008,-0.188430
16593.000065,-0.188430
16593.999123,-0.189705
16595.000180,-0.188430
16596.000237,-0.191616
16597.000294,-0.188430
16597.999352,-0.188430
16599.000409,-0.193527
16600.000466,-0.189068
16601.000523,-0.187156
16602.000580,-0.189068
16602.999637,-0.189705
16604.000695,-0.189068
16605.000752,-0.187793
16606.000809,-0.187793
16607.000866,-0.189068
16607.999923,-0.185882
16608.999980,-0.187156
16610.000038,-0.187156
16611.000095,-0.187793
16612.000152,-0.189068
16613.000209,-0.190979
16613.999267,-0.187156
16615.000324,-0.189705
16616.000381,-0.190342
16617.000438,-0.189705
16618.000495,-0.189705
16619.000553,-0.189068
16620.000610,-0.191616
16620.999667,-0.189705
16622.000724,-0.189068
16622.999781,-0.188430
16624.000839,-0.186519
16624.998896,-0.187156
16625.998953,-0.189705
16626.999010,-0.188430
16628.000067,-0.186519
16629.000124,-0.189068
16630.000182,-0.187156
16631.000239,-0.191616
16632.000296,-0.189705
16633.000353,-0.193527
16634.000411,-0.191616
16635.000468,-0.189705
16636.000525,-0.190342
16637.000582,-0.189068
16638.000639,-0.191616
16639.000697,-0.186519
16640.000754,-0.189705
16641.000811,-0.189705
16642.000868,-0.186519
16642.998925,-0.190979
16643.999982,-0.186519
16645.000040,-0.187793
16645.999097,-0.188430
16647.000154,-0.188430
16648.000211,-0.189068
16649.000268,-0.186519
16649.999326,-0.189068
16650.999383,-0.191616
16652.000440,-0.187156
16653.000497,-0.190342
16654.000555,-0.189705
16655.000612,-0.189705
16655.999669,-0.191616
16656.999726,-0.186519
16657.999783,-0.189068
16659.000841,-0.189705
16659.999897,-0.189068
16660.998955,-0.187156
16662.000012,-0.188430
16663.000069,-0.190979
16664.000126,-0.187793
16664.999184,-0.190342
16665.999241,-0.189068
16667.000298,-0.188430
16667.999355,-0.189068
16669.000412,-0.189705
16670.000470,-0.191616
16671.000527,-0.188430
16672.000584,-0.189705
16672.999641,-0.190342
16673.999698,-0.187156
16675.000756,-0.189705
16675.999813,-0.187156
16677.000870,-0.189705
16677.999927,-0.189705
16678.999984,-0.186519
16680.000041,-0.187156
16681.000099,-0.189068
16682.000156,-0.189705
16683.000213,-0.188430
16684.000270,-0.189705
16685.000328,-0.189705
16686.000385,-0.189068
16687.000442,-0.191616
16688.000499,-0.190342
16689.000556,-0.191616
16690.000614,-0.187793
16691.000671,-0.191616
16692.000728,-0.189705
16693.000785,-0.191616
16694.000842,-0.189068
16694.999899,-0.188430
16695.999957,-0.189705
16697.000014,-0.191616
16698.000071,-0.189068
16698.999128,-0.189705
16700.000185,-0.191616
16701.000243,-0.186519
16702.000300,-0.188430
16702.999357,-0.189068
16704.000414,-0.189068
16704.999472,-0.191616
16706.000529,-0.188430
16706.999586,-0.189705
16708.000643,-0.191616
16709.000700,-0.189705
16710.000757,-0.190342
16711.000814,-0.192890
16711.999872,-0.190342
16712.999929,-0.191616
16713.999986,-0.192253
16715.000043,-0.190342
16716.000101,-0.187156
16717.000158,-0.189705
16718.000215,-0.189068
16718.999272,-0.187156
16720.000329,-0.189068
16721.000387,-0.190979
16721.999444,-0.190342
16722.999501,-0.192253
16724.000558,-0.191616
16725.000616,-0.189068
16726.000673,-0.190979
16726.999730,-0.189705
16727.999787,-0.189705
16729.000844,-0.190342
16729.999901,-0.190979
16730.999959,-0.189068
16731.999016,-0.189705
16733.000073,-0.193527
16734.000130,-0.187156
16735.000187,-0.189705
16735.999245,-0.191616
16736.999302,-0.187793
16737.999359,-0.190342
16739.000416,-0.190979
16740.000473,-0.190979
16741.000531,-0.189705
16741.999588,-0.189705
16742.999645,-0.189705
16744.000702,-0.189705
16745.000759,-0.192253
16746.000816,-0.189705
16747.000874,-0.190342
16747.999931,-0.190979
16748.999988,-0.191616
16750.000045,-0.189705
16751.000103,-0.189705
16752.000160,-0.187156
16753.000217,-0.187156
16754.000274,-0.189705
16754.999331,-0.189068
16756.000389,-0.187156
16757.000446,-0.193527
16758.000503,-0.190342
16759.000560,-0.188430
16760.000618,-0.188430
16760.999674,-0.192890
16762.000732,-0.191616
16763.000789,-0.189705
16764.000846,-0.191616
16764.999903,-0.189705
16765.999960,-0.187793
16767.000018,-0.192253
16768.000075,-0.192253
16769.000132,-0.189068
16770.000189,-0.191616
16770.999247,-0.191616
16771.999304,-0.191616
16772.999361,-0.192890
16773.998418,-0.188430
16774.998475,-0.191616
16775.998532,-0.189068
16776.999589,-0.189705
16777.998647,-0.189705
16778.998704,-0.190342
16779.998761,-0.190342
16780.998818,-0.191616
16781.997875,-0.190979
16782.997932,-0.189068
16783.997990,-0.194801
16784.999047,-0.189705
16785.998104,-0.191616
16786.998161,-0.188430
16788.000219,-0.189705
16788.999276,-0.190979
16789.998333,-0.189705
16790.999390,-0.189705
16791.999447,-0.190342
16792.998505,-0.189705
16793.998562,-0.189068
16794.998619,-0.189705
16795.998676,-0.190979
16796.999733,-0.189705
16797.998791,-0.189705
16798.999848,-0.187156
16799.998905,-0.194164
16800.997962,-0.191616
16801.998019,-0.190342
16802.998076,-0.187793
16803.998134,-0.193527
16804.998191,-0.189705
16805.999248,-0.193527
16806.998305,-0.190342
16807.998363,-0.190979
16808.998420,-0.192253
16809.998477,-0.191616
16810.998534,-0.192253
16811.998591,-0.190342
16812.998649,-0.192253
16813.998706,-0.190342
16814.998763,-0.190342
16815.999820,-0.189705
16816.997877,-0.191616
16817.997934,-0.191616
16818.997992,-0.190342
16819.999049,-0.189068
16820.998106,-0.192890
16821.998163,-0.194164
16822.998220,-0.190979
16823.998278,-0.191616
16824.998335,-0.191616
16825.998392,-0.193527
16826.998449,-0.189068
16827.999506,-0.188430
16828.999564,-0.189068
16829.998621,-0.191616
16830.999678,-0.191616
16832.000735,-0.189705
16833.000793,-0.193527
16834.000850,-0.189705
16834.999907,-0.192890
16835.999964,-0.191616
16837.000021,-0.190342
16838.000079,-0.189705
16838.999135,-0.191616
16840.000193,-0.190342
16840.998250,-0.191616
16841.998307,-0.191616
16842.998364,-0.192253
16843.998422,-0.191616
16844.999479,-0.193527
16845.998536,-0.193527
16846.999593,-0.187156
16847.998651,-0.194164
16848.998708,-0.194164
16849.998765,-0.189705
16850.999822,-0.191616
16851.997879,-0.189705
16852.998937,-0.193527
16853.997993,-0.191616
16854.999051,-0.191616
16855.998108,-0.190342
16856.998165,-0.191616
16857.998222,-0.191616
16858.999279,-0.192253
16859.998337,-0.190342
16860.998394,-0.189705
16861.998451,-0.193527
16862.998508,-0.192890
16863.998566,-0.191616
16864.998623,-0.190979
16865.998680,-0.193527
16866.998737,-0.189705
16867.998795,-0.189705
16868.998852,-0.190342
16869.997909,-0.193527
16870.997966,-0.191616
16871.998023,-0.191616
16872.999081,-0.190342
16873.998137,-0.190342
16874.999195,-0.191616
16875.999252,-0.193527
16876.999309,-0.192890
16877.999366,-0.193527
16878.998424,-0.194801
16879.998481,-0.191616
16880.998538,-0.193527
16881.999595,-0.190342
16882.998652,-0.189705
16884.000710,-0.190342
16885.000767,-0.190342
16886.000824,-0.192253
16886.999881,-0.193527
16887.999938,-0.189705
16888.999996,-0.190342
16890.000053,-0.193527
16891.000110,-0.194164
16892.000167,-0.192253
16893.000225,-0.192253
16894.000282,-0.189705
16895.000339,-0.193527
16896.000396,-0.194164
16896.999453,-0.191616
16898.000510,-0.191616
16898.999568,-0.191616
16900.000625,-0.193527
16901.000682,-0.192890
16901.999739,-0.192253
16903.000796,-0.191616
16904.000854,-0.190342
16904.999911,-0.193527
16905.998968,-0.194801
16906.999025,-0.190979
16908.000082,-0.193527
16909.000140,-0.194164
16909.999197,-0.192890
16911.000254,-0.191616
16912.000311,-0.190979
16912.999368,-0.190979
16914.000426,-0.191616
16914.999483,-0.192890
16915.999540,-0.191616
16916.999597,-0.189705
16918.000654,-0.191616
16919.000711,-0.191616
16920.000769,-0.194801
16921.000826,-0.191616
16921.998883,-0.190979
16922.999940,-0.191616
16923.999998,-0.191616
16924.999054,-0.192890
16926.000112,-0.192253
16927.000169,-0.191616
16928.000226,-0.193527
16928.999283,-0.192253
16929.999341,-0.191616
16931.000398,-0.191616
16932.000455,-0.190342
16933.000512,-0.193527
16934.000569,-0.189705
16934.999627,-0.190342
16936.000684,-0.195439
16937.000741,-0.193527
16938.000798,-0.192253
16939.000855,-0.191616
16939.998913,-0.192890
16940.999970,-0.191616
16942.000027,-0.191616
16943.000084,-0.194801
16944.000142,-0.192253
16945.000199,-0.192253
16946.000256,-0.194164
16947.000313,-0.193527
16948.000370,-0.189705
16949.000427,-0.189705
16950.000484,-0.189068
16951.000542,-0.191616
16952.000599,-0.192890
16952.999656,-0.195439
16954.000713,-0.191616
16955.000771,-0.193527
16955.999828,-0.194164
16956.999885,-0.190342
16957.999942,-0.191616
16959.000000,-0.194801
16960.000057,-0.191616
16960.999114,-0.192253
16962.000171,-0.191616
16963.000228,-0.191616
16963.999285,-0.190979
16964.999342,-0.189705
16966.000400,-0.192890
16967.000457,-0.195439
16968.000514,-0.193527
16969.000571,-0.192890
16970.000628,-0.194801
16971.000686,-0.194164
16972.000743,-0.193527
16973.000800,-0.194164
16974.000857,-0.192253
16974.999915,-0.194801
16975.999972,-0.192253
16977.000029,-0.195439
16978.000086,-0.192890
16979.000144,-0.193527
16980.000201,-0.192890
16981.000257,-0.190979
16982.000315,-0.191616
16983.000372,-0.196076
16984.000429,-0.192890
16984.999486,-0.194164
16985.999544,-0.192253
16987.000601,-0.194164
16987.999658,-0.192890
16988.999715,-0.194164
16990.000772,-0.197350
16991.000830,-0.191616
16991.999887,-0.192253
16992.999944,-0.194801
16994.000001,-0.192253
16995.000059,-0.194801
16996.000116,-0.194164
16997.000173,-0.193527
16998.000230,-0.197350
16999.000288,-0.193527
17000.000345,-0.192890
17001.000401,-0.196713
17002.000459,-0.194801
17002.999516,-0.194801
17004.000573,-0.193527
17005.000630,-0.195439
17006.000688,-0.192253
17007.000745,-0.194164
17008.000802,-0.192253
17009.000859,-0.195439
17009.999917,-0.191616
17010.999974,-0.194801
17012.000031,-0.194164
17013.000088,-0.193527
17014.000145,-0.192253
17015.000203,-0.195439
17016.000259,-0.195439
17017.000317,-0.190979
17017.999374,-0.194801
17018.999431,-0.194801
17020.000488,-0.192890
17021.000546,-0.197350
17022.000603,-0.193527
17023.000660,-0.198624
17024.000717,-0.194164
17025.000774,-0.196713
17025.999832,-0.194801
17026.999889,-0.194164
17027.999946,-0.194801
17029.000003,-0.191616
17030.000061,-0.193527
17031.000118,-0.197350
17032.000175,-0.195439
17033.000232,-0.194164
17034.000289,-0.197350
17035.000347,-0.192253
17036.000403,-0.195439
17037.000461,-0.192890
17038.000518,-0.197350
17039.000575,-0.196076
17040.000632,-0.192890
17041.000690,-0.194164
17042.000747,-0.194801
17043.000804,-0.194164
17044.000861,-0.197987
17044.999918,-0.194164
17045.999976,-0.195439
17047.000033,-0.192890
17048.000090,-0.194164
17048.999147,-0.191616
17050.000205,-0.194801
17051.000261,-0.194801
17052.000319,-0.192253
17053.000376,-0.196713
17054.000433,-0.189705
17055.000490,-0.192890
17056.000547,-0.190342
17057.000605,-0.194801
17058.000662,-0.194801
17059.000719,-0.191616
17060.000776,-0.197350
17060.999834,-0.194164
17061.998890,-0.194801
17062.999948,-0.194164
17064.000005,-0.196713
17065.000062,-0.196076
17065.999119,-0.194801
17067.000176,-0.195439
17068.000234,-0.192890
17069.000291,-0.192253
17070.000348,-0.194164
17070.999405,-0.196713
17072.000463,-0.195439
17073.000520,-0.194164
17074.000577,-0.198624
17075.000634,-0.197350
17076.000691,-0.193527
17076.999749,-0.194164
17078.000806,-0.194164
17079.000863,-0.196713
17079.999920,-0.194801
17080.998977,-0.194164
17082.000035,-0.194801
17083.000092,-0.197987
17084.000149,-0.194164
17084.999206,-0.194801
17086.000263,-0.194801
17087.000320,-0.193527
17088.000378,-0.194164
17089.000435,-0.194164
17090.000492,-0.194164
17091.000549,-0.194801
17092.000607,-0.191616
17093.000664,-0.195439
17093.999721,-0.199261
17095.000778,-0.197350
17096.000835,-0.194801
17096.999893,-0.194801
17097.999950,-0.197350
17099.000007,-0.193527
17100.000064,-0.194801
17100.999121,-0.194164
17102.000178,-0.194801
17103.000236,-0.200535
17104.000293,-0.194164
17105.000350,-0.199261
17106.000407,-0.197350
17107.000464,-0.194164
17107.999522,-0.196713
17109.000579,-0.196713
17109.999636,-0.194801
17111.000693,-0.196076
17111.999751,-0.194164
17113.000808,-0.194164
17114.000865,-0.196713
17114.999922,-0.194164
17115.999979,-0.194801
17117.000037,-0.195439
17118.000094,-0.195439
17119.000151,-0.194164
17120.000208,-0.194801
17121.000265,-0.193527
17122.000322,-0.194801
17123.000380,-0.197350
17124.000437,-0.194164
17124.999494,-0.192253
17125.999551,-0.195439
17126.999609,-0.199898
17127.999666,-0.197350
17129.000723,-0.195439
17130.000780,-0.196713
17131.000837,-0.194801
17131.999895,-0.197350
17132.998951,-0.195439
17134.000009,-0.195439
17135.000066,-0.195439
17135.999123,-0.194801
17137.000180,-0.195439
17138.000237,-0.194164
17139.000295,-0.194164
17140.000352,-0.196713
17141.000409,-0.195439
17142.000466,-0.194164
17142.999524,-0.197350
17144.000581,-0.192253
17145.000638,-0.199261
17146.000695,-0.192890
17147.000752,-0.197350
